tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,average subtask queue size,rejected task
111500,1309,120,1.414943251847239,3.2416217363510706,5.510839673734494,9.671934701621119,132,368,131,93,31879,0,0.821148468095331,190
111600,1293,123,1.4064035407723776,3.238793893666533,5.01671316143437,9.344549093985224,129,371,128,95,31013,0,0.7242205005401433,175
111700,1326,100,1.403964719294858,3.22258184248373,5.096938442969497,9.394928813835927,124,376,124,84,31038,0,0.7595780612609231,151
111800,1343,138,1.4062556625085936,3.230244006174425,5.318314564187964,9.611704552689073,138,362,136,106,32110,0,0.8318239817442395,180
111900,1300,105,1.4019997193201996,3.1901539397440746,5.300024499783551,9.48121374228032,116,384,115,71,30114,0,0.7512767070315982,160
112000,1279,119,1.3987577153767665,3.2319131874955733,5.4911507387308145,9.646521685432536,123,377,122,91,31173,0,0.8096847625057237,187
112100,1287,110,1.4120836575670817,3.2535137202152042,4.984990767641225,9.372510752367758,126,374,126,86,30211,0,0.6970918219362461,169
112200,1287,114,1.413491652313104,3.2281858515474,5.442000244200899,9.676994782860778,133,367,132,92,31809,0,0.8270450635969441,199
112300,1315,122,1.4051256518559674,3.2035321274377453,5.4018129565452035,9.547519439382366,127,373,126,89,30949,0,0.7670710872175998,156
112400,1292,99,1.3864637901182162,3.2829793607843167,5.305190585278013,9.607464232057803,125,375,125,96,30243,0,0.7882371337545464,162
112500,1286,80,1.4079757803886555,3.241903199080838,5.243259528089409,9.508276363155112,129,371,129,99,30467,0,0.7806959002904041,168
112600,1323,123,1.4020402625224184,3.2328961045512865,5.568853033783643,9.638225864069618,120,380,118,85,31875,0,0.8436562379752932,206
112700,1341,106,1.3910961194501223,3.2657112597634845,5.111720338192004,9.426333657365397,131,369,131,102,31158,0,0.7791593867715956,162
112800,1268,125,1.4071391385356096,3.242307166717814,5.70252381264882,9.887858779645317,126,374,126,91,31244,0,0.8399711054711919,202
112900,1339,125,1.4072511479646457,3.224500894342791,5.495385666158621,9.634123178847371,132,368,131,101,31987,0,0.8102691379481709,160
113000,1348,130,1.395518830430383,3.211605350264244,5.2387280834930445,9.428779280487758,131,369,131,104,31685,0,0.794078390458606,142
113100,1340,86,1.3875660183462428,3.2348241911517794,5.192686929497678,9.328951749202679,126,374,126,93,30538,0,0.7616460026776355,135
113200,1311,107,1.3930001019851255,3.1955561293552712,5.1976066723668914,9.340695385385262,117,383,116,74,30357,0,0.7447981735243531,153
113300,1279,68,1.3949609396036455,3.2327446537601157,4.7713100999108775,9.057437094681317,126,374,125,92,29225,0,0.6838084504240814,115
113400,1352,109,1.3953225933944804,3.210074762289423,5.420346308823906,9.572306355233234,132,368,132,99,31795,0,0.8267206973150932,187
113500,1363,99,1.3893966149612922,3.2022622303602377,5.3342611211373905,9.560038424462011,127,373,127,96,31512,0,0.8236872240352479,172
113600,1379,131,1.3931928849435988,3.213924529445035,5.363232791265173,9.548458263725275,127,373,127,94,31802,0,0.8186832512877169,159
113700,1351,136,1.3925069310289644,3.260565624608584,5.634475801497448,9.864951219466526,131,369,129,96,32123,0,0.8693085613867555,153
113800,1331,141,1.4115087631451178,3.203548905703485,5.092920780111011,9.290191034152247,136,364,136,98,32257,0,0.7603775386434397,162
113900,1342,138,1.401730561207665,3.2143703375958084,5.457655919912161,9.630688903873807,136,364,136,102,32362,0,0.8386877856382522,196
114000,1341,126,1.4020134044780925,3.2411393391827716,5.296434268853386,9.51431999092304,136,364,132,99,31951,0,0.7923546726106692,176
114100,1290,153,1.4130134194088075,3.220855891957685,4.736675841821225,9.067947573854365,132,368,131,90,30935,0,0.6947183578056567,125
114200,1345,180,1.4140255548698313,3.160035101424944,5.791172350901289,9.747004186633937,141,359,139,115,33966,0,0.9183258700307533,211
114300,1311,155,1.4131033942785518,3.231362266901168,5.588190213481782,9.808721035629043,130,370,130,95,31627,0,0.8282878803028498,156
114400,1361,150,1.4071994029658712,3.2330098916642993,5.518226793027634,9.76228679448446,118,382,116,71,32085,0,0.8182248233671109,178
114500,1295,107,1.3916591307277795,3.221263550678624,4.66516172658919,8.962041942869803,130,370,130,100,30793,0,0.6982028494641637,134
114600,1358,139,1.3905871750301944,3.231041406525004,5.0676640951090315,9.380373318612971,129,371,129,86,31352,0,0.7804631627584689,125
114700,1350,138,1.3855136110922037,3.219196571071782,5.596402333987638,9.730871416646366,126,374,126,85,32206,0,0.8601041844396796,187
114800,1332,145,1.4119703844021336,3.228974711417927,5.4024138356515286,9.604984046308743,126,374,126,82,31199,0,0.7843278011878617,133
114900,1294,110,1.393965661738041,3.2323252653650103,4.742671901420469,9.080898254385515,131,369,130,91,30011,0,0.6991696845418821,113
115000,1384,146,1.4016732975665755,3.233016689466777,4.981141717205972,9.444752214019468,132,368,132,88,31667,0,0.7823084256561492,142
115100,1340,158,1.4124425501935087,3.254271275298468,4.3437902509402395,8.824811599253263,127,373,127,90,30599,0,0.6584765842940427,83
115200,1275,190,1.4047001452599788,3.1999963647838117,4.6438298781257,8.908844389707985,133,367,133,95,30597,0,0.656679944961863,134
115300,1283,154,1.4039389788126846,3.2245529791901633,5.198914276736709,9.37262012628708,125,375,125,81,30923,0,0.7336343650871312,183
115400,1297,151,1.3980595156049551,3.2547328342468957,5.060387561817771,9.382154941897994,120,380,117,82,30939,0,0.74206043778629,147
115500,1309,116,1.3964592025108098,3.1930147818996035,4.681784812602186,8.988803368371554,124,376,124,88,30249,0,0.6847916606296546,132
115600,1289,150,1.3894342688346968,3.282805270739379,5.1284901242459595,9.425059907369981,129,371,129,98,30986,0,0.7647314257839875,161
115700,1374,108,1.3854252237886449,3.226632369699863,4.986186504166899,9.328567377666905,134,366,132,111,31463,0,0.7827240501836151,145
115800,1386,110,1.372046319880516,3.1887786639657993,4.459868510223735,8.916302349990781,123,377,121,88,30318,0,0.6834914739554359,112
115900,1338,125,1.4064382199347691,3.2461115307122737,5.259110833973133,9.661263087760824,135,365,135,108,31291,0,0.8203691027318541,130
116000,1344,134,1.3911759245625754,3.2378142494572826,4.899737719836049,9.284170182055917,122,378,120,85,30493,0,0.7305068769400817,140
116100,1331,128,1.3673446728118521,3.2166315215614207,4.679137610689417,9.007466039967834,127,373,127,99,29944,0,0.6911290009519458,123
116200,1320,140,1.387049084902169,3.214503308753024,4.796368153836656,9.163694174187606,125,375,125,89,30230,0,0.7148390959657002,123
116300,1328,129,1.3974439444831288,3.199250729518405,4.819521416778036,9.137320930674894,123,377,123,76,30167,0,0.7177297521399782,124
116400,1299,128,1.4092161292691605,3.212044887333339,5.513857147804106,9.37328341767359,130,370,128,97,30904,0,0.7557002939264349,153
116500,1320,97,1.3732565358674418,3.23161762595924,4.985792663910545,9.352591611342547,122,378,122,88,29984,0,0.7387363006308562,144
116600,1324,144,1.3859976736497743,3.1942807844684147,4.91795139482899,9.22094376095934,132,368,132,108,31120,0,0.7317187146121839,143
116700,1349,105,1.365682783165737,3.1951035663785206,5.384849650016759,9.591376148781922,125,375,124,91,31263,0,0.8329464819645138,181
116800,1314,115,1.3845208057823861,3.232537084579116,5.306077562003475,9.569270015255121,127,373,126,99,30479,0,0.7742232621521549,177
116900,1313,114,1.3880718173158857,3.234563884976844,4.818192675015138,9.117384771494212,127,373,127,99,29952,0,0.7099851667378401,127
117000,1271,149,1.3678649659556439,3.2206179396612784,5.891047367374594,9.88130378261632,132,368,131,90,31305,0,0.8168656163937853,227
117100,1293,126,1.372839773892484,3.2100720898182833,5.476859875714542,9.589164351995137,128,372,127,94,31349,0,0.8144899049772302,189
117200,1334,125,1.3784041380864056,3.256042746384984,4.699232198432747,9.09649861706202,125,375,125,91,29223,0,0.6746451583631626,93
117300,1309,128,1.3793187777923515,3.217977669491686,4.966715655122963,9.222341489234672,120,380,118,79,30943,0,0.7334738615334588,179
117400,1330,140,1.378594551361172,3.192220215201185,4.987865251350349,9.153143896482632,129,371,129,95,31555,0,0.7589305047623912,158
117500,1328,139,1.3891549850696239,3.239364886968249,5.236496752588706,9.437394875731542,136,364,135,96,30970,0,0.7860279139946303,131
117600,1397,155,1.3608812335094336,3.191261132800375,5.427475613807855,9.4671240426156,127,373,127,89,32930,0,0.8495845049863172,201
117700,1334,105,1.362201324834725,3.288891642297205,5.7438833821401145,9.87037690124266,134,366,133,104,31628,0,0.8870514363099162,191
117800,1365,157,1.4034164979765098,3.232435334820177,5.074719863322631,9.318036391607343,133,367,131,94,31160,0,0.7471186932264372,141
117900,1336,125,1.4169126885654475,3.183674221862436,4.987056387427453,9.277737837704388,129,371,129,99,30859,0,0.7571614417069732,110
118000,1334,102,1.370493704710109,3.173416623781872,5.033365674211706,9.234257799433577,124,376,124,100,30106,0,0.7343546947452633,144
118100,1371,106,1.377503935001473,3.1556231967867414,4.882240373120362,9.147312770073997,124,376,124,87,30996,0,0.7430375801938321,134
118200,1343,121,1.3929740331835643,3.1791081613164986,4.750519211330853,9.02122080977298,132,368,131,99,30708,0,0.7350949982080023,105
118300,1374,154,1.3927695652741983,3.1708355674621136,5.276149304914411,9.436691632262509,132,368,131,107,31956,0,0.814339311878354,137
118400,1302,113,1.3922571394065586,3.1517417185639607,5.078175262723857,9.168902753583255,114,386,112,68,29718,0,0.7021820097909468,152
118500,1301,110,1.3946399387153212,3.203228547168337,5.023958242821545,9.313858248375626,130,370,129,102,30500,0,0.7516438644921163,136
118600,1347,125,1.4033665131643012,3.1909015005616457,4.9387919175941555,9.2443003604221,122,378,120,79,30464,0,0.7258510679058183,106
118700,1342,149,1.3981556573557825,3.1817012421845696,4.858298809055492,9.212229531699435,138,362,136,106,31620,0,0.7707962629629879,120
118800,1336,151,1.3889466743835086,3.2156932569147125,4.974654908820221,9.263957088339861,129,371,127,92,31364,0,0.7662383510829629,139
118900,1334,154,1.3976061864211118,3.208650853133214,5.1597087849968775,9.488965985451118,132,368,131,96,32004,0,0.8021212523937956,168
119000,1331,154,1.3839175568154989,3.218491795592143,5.134267318267028,9.426388362400004,124,376,123,81,30904,0,0.7665217911147195,144
119100,1298,134,1.3773347687858501,3.17664258127792,4.951478249289032,9.15706813658814,121,379,120,85,30280,0,0.7197558923130303,158
119200,1253,114,1.3742319665893081,3.193891200336428,4.955149485429109,9.023271969590564,122,378,121,84,28758,0,0.6488559449477816,152
119300,1311,91,1.3619538241520064,3.186824308954148,4.553291550413043,8.797666424316517,118,382,117,83,29290,0,0.6486934818120779,146
119400,1310,107,1.3603615100048148,3.1590889442692265,4.9488138421073655,9.102612959725029,128,372,128,110,31380,0,0.7556223608160125,205
119500,1339,141,1.3787402101382462,3.1832340912224244,5.053530030817026,9.153589195064505,133,367,132,108,31520,0,0.7438906441926194,153
119600,1348,183,1.3765898016318614,3.220587381779613,5.1330302145861015,9.33623812675458,131,369,130,95,32073,0,0.7899013121859106,161
119700,1339,158,1.3745078386959064,3.178370708425056,5.018346978072127,9.250449486301385,125,375,122,82,31178,0,0.7513521544039198,158
119800,1222,103,1.3881178497478734,3.2059146118086774,4.4247294706222,8.691023226111609,117,383,114,76,27754,0,0.5878207667818767,120
119900,1278,112,1.3673661051599086,3.238169060965227,4.700926846014846,9.040931519052384,127,373,126,86,28935,0,0.6644088780655361,144
120000,1315,131,1.3725024461029793,3.243066805431375,4.838778725345602,9.160453861746847,126,374,126,91,29628,0,0.691657885109815,117
120100,1333,123,1.3575039499534833,3.211795235121981,5.325470721922895,9.444331693070803,126,374,126,90,31285,0,0.8242860131675441,173
120200,1302,117,1.3785020129015169,3.2529170891425347,5.2163666741246075,9.596644282950408,127,373,126,84,30632,0,0.7681439293224385,187
120300,1305,131,1.3911745481634623,3.2256316295788428,5.294325941283443,9.520819855852798,129,371,129,102,31313,0,0.7766148201052709,155
120400,1312,103,1.3727888935474235,3.192886463632711,5.464757262000602,9.516770788312373,122,378,121,99,30767,0,0.8073328100916771,180
120500,1294,125,1.3917554301112025,3.219056137905708,4.926690513127631,9.227073383636057,125,375,123,93,30359,0,0.7144284662563198,134
120600,1345,135,1.3801276111610903,3.1969386614427657,4.618690902324771,8.955181257894987,126,374,125,109,30192,0,0.6902581952238748,85
120700,1309,135,1.3767253852036871,3.213129746076176,4.926084231693386,9.226181438777608,134,366,134,91,30608,0,0.7340898788716907,147
120800,1314,151,1.3869467216092388,3.259105119027896,5.079445737948919,9.384419688573624,124,376,124,93,30811,0,0.7475200704430407,152
120900,1295,102,1.4035979577012747,3.2170986824809584,4.661960790894411,9.064336460709637,115,385,113,67,29156,0,0.6660398330829844,113
121000,1267,82,1.3927738638634002,3.23711359701035,4.785889611618361,9.100585946133485,121,379,120,83,28616,0,0.6439683272977651,141
121100,1339,120,1.377916959033259,3.200569997563845,4.42578300269569,8.764589253453858,123,377,123,89,31099,0,0.6850185587578745,149
121200,1337,110,1.3595020913018947,3.238945266071755,4.609243923804864,8.86801121980993,130,370,130,92,30224,0,0.6786832024296787,154
121300,1380,128,1.3731631607288515,3.21799143839545,4.832138742949073,9.074703445934437,130,370,129,104,31758,0,0.7704642054828201,156
121400,1398,144,1.3823461493488278,3.201521226668123,4.749864252953829,9.109918331328318,132,368,129,92,31671,0,0.7549058798200469,133
121500,1295,119,1.390371654365459,3.1959033250881514,4.530372824321248,8.875208524772573,124,376,124,88,29854,0,0.6695504616494928,114
121600,1392,133,1.3866046247615589,3.1830501031024903,4.7810709834326275,9.04133457395338,122,378,122,73,31510,0,0.7376428316839565,137
121700,1338,113,1.3851703498799506,3.2071542582279675,4.670673068362958,8.99069989702395,121,379,120,96,29842,0,0.6881946567453334,115
121800,1349,85,1.376776474527166,3.1974875471848536,5.080264786407019,9.301754014774955,131,369,129,115,30486,0,0.7736983015749069,130
121900,1396,116,1.3533770110897347,3.1886200166006846,5.0686609049185725,9.302806150483157,128,372,128,92,31392,0,0.7878824384980738,148
122000,1384,75,1.3506192088502886,3.1481083472811213,3.9931241403869517,8.350124597439846,116,384,115,77,28629,0,0.5733504264281855,95
122100,1320,87,1.359307044455473,3.2099044678596163,4.190387268429588,8.508522546828909,125,375,125,101,30134,0,0.6507561283360919,129
122200,1378,106,1.3515182504097123,3.177031306347237,4.408785827147722,8.754989080893846,132,368,131,92,30802,0,0.6849347768399169,137
122300,1415,83,1.3582432330498477,3.176255352658087,4.406181401134397,8.697981405120993,126,374,125,105,30835,0,0.7138789184909113,108
122400,1372,94,1.3658674373833568,3.162402133011073,4.832336705299563,8.903119895939057,126,374,124,94,31318,0,0.7352721077401796,172
122500,1325,106,1.3540140459004204,3.1896417479380967,4.3220226178660885,8.598523934802607,119,381,118,87,28851,0,0.6124881770280867,143
122600,1310,108,1.3593494875642604,3.166762503349562,4.556194247803802,8.700715788209441,126,374,126,95,30384,0,0.6718064371629114,144
122700,1351,90,1.3534413859416714,3.209873704289885,4.789411351867349,8.953190770163063,130,370,130,100,30616,0,0.7492751202930918,138
122800,1351,101,1.3571093226025186,3.1912253750562773,4.850376287533385,9.135305183215571,125,375,123,90,30115,0,0.7098280277502179,148
122900,1358,85,1.3521576375814168,3.168111150672831,4.590966489373815,8.83803508381958,123,377,122,90,30382,0,0.704434821745408,144
123000,1360,103,1.366574012426671,3.1565312917726844,5.07531443897109,9.208737390417651,126,374,125,94,31108,0,0.7799003216116678,140
123100,1345,97,1.3873153760283574,3.232297977314425,4.956565713532964,9.264188538164714,127,373,125,101,30679,0,0.7402879291981678,158
123200,1313,115,1.388862011087224,3.1627171698098016,4.817785816235691,9.084837492835762,123,377,121,86,30254,0,0.6938127816316928,159
123300,1377,108,1.3920200968228886,3.1857790416889715,4.291265551970833,8.710500572462076,132,368,129,100,30909,0,0.6899136120294238,101
123400,1379,128,1.3893400195369672,3.2007437843174786,4.981036832416553,9.238226617786445,134,366,132,106,32149,0,0.7982398995656708,155
123500,1382,104,1.3902405002504792,3.168719349198172,4.799517796922884,9.067338857516333,126,374,125,86,30898,0,0.7394389709980774,144
123600,1371,94,1.389077219713896,3.175654912418592,4.808485650323187,9.091752057458367,123,377,121,83,31037,0,0.7523898145587771,140
123700,1356,124,1.3896785382013055,3.177831671111718,4.643238776528917,8.872477893023438,128,372,127,96,30731,0,0.6958104909738403,114
123800,1395,125,1.3760080083355746,3.1816489857465013,5.035848255074907,9.318170966001862,127,373,127,93,31781,0,0.8061701421224999,143
123900,1365,98,1.3895446792655017,3.145294669869218,5.318604370179664,9.397543923755016,130,370,127,98,30777,0,0.8203975404637589,138
124000,1379,115,1.3745135382397238,3.127482464621715,4.854470238780206,9.05194619690343,122,378,121,82,30626,0,0.7294053198336843,134
124100,1342,107,1.3861141196536908,3.2047761133372576,4.68587841588629,8.993499622779204,123,377,122,87,30219,0,0.7015749455310569,138
124200,1345,128,1.365612812507681,3.176070956537414,5.426995388948052,9.451913405698331,136,364,136,106,32336,0,0.855059853002533,183
124300,1400,117,1.3711017871075328,3.1918530209148432,6.055852742546559,10.10840588931034,125,375,125,84,32909,0,0.9476966442418777,202
124400,1358,109,1.3874586092230843,3.141836582703669,4.962413047247898,9.21132976394829,134,366,132,111,30840,0,0.7231658393283393,155
124500,1334,136,1.3690350232941997,3.180813461526569,5.29872616864625,9.336605374101847,125,375,125,85,32686,0,0.8461533658221317,202
124600,1396,102,1.3690719674952945,3.199615849292945,5.104325419981943,9.411026666648665,129,371,128,95,31528,0,0.7863489248632604,158
124700,1386,123,1.375317674989694,3.2035986251511357,5.5829665230805325,9.73903071514632,132,368,131,101,33044,0,0.905251878202666,192
124800,1391,61,1.3836132039953015,3.1966323843700724,5.1692248458783645,9.440268992394483,127,373,126,97,30803,0,0.7976631802381071,149
124900,1348,108,1.376974003227599,3.221054565058227,4.721210733245142,9.058741111319886,124,376,124,86,30266,0,0.7217109404449127,115
125000,1324,121,1.3729410613274675,3.2334225515610258,4.9478485247255275,9.228534534759536,131,369,129,90,30645,0,0.7369814898892979,156
125100,1340,133,1.380069470322075,3.182109807859854,5.027734635787087,9.234284174748984,120,380,120,77,31008,0,0.7603818945899077,123
125200,1317,106,1.365193967786182,3.1679161476788606,5.110998284747589,9.201412857221463,136,364,136,114,31790,0,0.76589559778745,210
125300,1396,139,1.3783427554531045,3.154758239413178,5.352082928459065,9.50642111788617,127,373,126,76,32699,0,0.8517670571116125,171
125400,1356,144,1.3857033448431793,3.18507869204267,4.9745063085298105,9.240775403072135,136,364,135,101,31910,0,0.7784909144654034,134
125500,1377,120,1.3645085985141372,3.207265689565369,5.493861769711835,9.646574038643262,136,364,136,102,32079,0,0.8563960561862132,185
125600,1359,162,1.3837703578641873,3.2302118865024094,5.528517695447735,9.721185793703063,122,378,122,81,32280,0,0.8419673310243487,165
125700,1360,115,1.4020665149387523,3.2070348316028627,5.333976947898518,9.574817756340853,129,371,129,99,31822,0,0.8222668003665612,150
125800,1385,134,1.4028302647439006,3.1785606579627905,5.231946722467038,9.431963366264425,128,372,126,100,32439,0,0.8054852375893468,166
125900,1320,111,1.3887723599625517,3.151166502892758,5.136542493598066,9.141107971977094,137,363,137,114,32001,0,0.7555881946369502,211
126000,1376,112,1.370744130593707,3.212501305624331,5.2397948332600945,9.412347386709952,132,368,132,103,31856,0,0.8382179689661061,154
126100,1379,99,1.3730669264421573,3.22414550466528,5.6165422158493925,9.744951510603704,129,371,128,100,31618,0,0.8480382980150786,174
126200,1328,168,1.3972490736708638,3.1743410774826635,4.743928204810046,8.987409692827518,126,374,125,85,31542,0,0.7062266125326617,143
126300,1322,90,1.3616211456567116,3.2173746617832295,4.789246959331052,9.050920667486485,122,378,120,73,30218,0,0.7102032234402241,156
126400,1342,109,1.3732161225433415,3.205333049199142,5.068644321201512,9.359872567466029,127,373,127,95,30634,0,0.7608776298132217,141
126500,1366,77,1.3673237951726334,3.1944905593899766,4.73299749209943,9.001223738615378,123,377,123,93,30098,0,0.7221031946430343,121
126600,1320,93,1.3636183633080783,3.2372613207512875,4.546794269218747,8.892939153039999,129,371,128,93,29417,0,0.6719540770448418,123
126700,1361,106,1.3609688473071906,3.1643381442787186,5.075629283869241,9.236951950461735,120,380,119,74,30950,0,0.7768229147928064,156
126800,1326,102,1.3906222937011492,3.202779805441926,5.321286117707741,9.484673527800307,134,366,133,111,32037,0,0.8122269595812479,187
126900,1353,138,1.396350472705619,3.22081125646846,5.289440212485276,9.504033596663785,135,365,131,97,32285,0,0.8130852479388045,175
127000,1399,145,1.4071565206661487,3.1621998556545647,5.508925583753713,9.699018021627326,135,365,134,92,32928,0,0.8615003999660754,178
127100,1364,113,1.3898034125587555,3.1741859242169084,4.172712568945134,8.700438488988784,122,378,121,86,29367,0,0.6258153555611938,81
127200,1308,125,1.373983289746711,3.217594282748175,4.391376619241638,8.73579900966044,125,375,123,73,30038,0,0.6776102227829361,94
127300,1332,130,1.3773881453438943,3.177699353094704,5.034422654644312,9.26685913675444,121,379,120,78,29661,0,0.7201115814911044,114
127400,1336,173,1.377701075918215,3.1774260534465295,4.888190294488618,9.110150582087213,135,365,135,109,31699,0,0.7497332536494382,131
127500,1356,165,1.3760759723968528,3.1375021558947616,5.002295268717484,9.21886978720676,131,369,129,86,30975,0,0.736341687349389,157
127600,1268,135,1.3514953554243967,3.1874348608474445,4.945445350472543,9.024216682986761,129,371,128,92,30172,0,0.7220232840906057,186
127700,1326,137,1.381099415190168,3.1864384597148563,5.5597274428448555,9.44347296982829,131,369,131,108,31822,0,0.8115146076319101,178
127800,1341,97,1.3882721996586003,3.2394079170525343,5.209565638445027,9.566716262815422,121,379,121,83,30250,0,0.7652631385213803,129
127900,1321,112,1.3999717825146312,3.2103327206459467,4.730681419419171,9.094409316411122,132,368,132,96,30872,0,0.7252676915602652,144
128000,1334,109,1.3783288881374522,3.215127140721399,5.26935894110202,9.40371168880787,129,371,128,97,31023,0,0.7980955571074978,171
128100,1339,102,1.3759029867178247,3.2038456387435015,5.176422404957032,9.380079418593137,129,371,127,94,30818,0,0.7609776038631785,185
128200,1332,95,1.3817481603154844,3.1590866221089424,5.112715953141628,9.176481352381202,119,381,118,85,31640,0,0.7740075614027204,191
128300,1303,119,1.383784914196648,3.256181121111414,4.9566068635167975,9.264355226454514,129,371,129,94,30751,0,0.7271276896586667,151
128400,1334,93,1.3722279419260122,3.220440574611278,4.939302298668822,9.253945821120285,120,380,120,82,29883,0,0.7407407965342552,128
128500,1349,119,1.3980382994055123,3.201497728885095,4.465198413947334,8.947621126975712,120,380,120,81,29942,0,0.67367249797602,85
128600,1339,107,1.3725197616058322,3.152665872088877,5.4402673083679725,9.509659770253887,129,371,128,108,32077,0,0.847334382693329,195
128700,1356,137,1.3947765149091567,3.182216163832416,5.021502020407838,9.255644189078597,128,372,128,89,31556,0,0.7442651024851326,148
128800,1346,102,1.3765490656638246,3.185774124936172,4.4799110261706785,8.748795878409767,122,378,122,87,30181,0,0.6646660672390203,127
128900,1343,85,1.3783359826093997,3.2206110068316947,4.240174560041037,8.67345168212013,124,376,124,94,29539,0,0.6333555921795821,110
129000,1343,133,1.3680908209202682,3.2246578964507178,4.594497507489757,8.911015191412835,131,369,129,100,30642,0,0.7061498715458302,105
129100,1368,103,1.3707139011858709,3.2059293768136445,5.328224143747382,9.440891373276049,132,368,129,101,31299,0,0.8088953218781195,169
129200,1415,106,1.3736169233986968,3.2101128424234435,5.382750127173773,9.56201007923618,131,369,129,90,32399,0,0.8659091174404004,162
129300,1355,107,1.3921102515490995,3.1844882216547723,5.228647193954657,9.400271470836278,131,369,130,99,31396,0,0.7987555882241029,123
129400,1378,127,1.373788835782725,3.226208590721285,4.9254335938083775,9.19208058540439,131,369,129,97,31828,0,0.7682724182631676,146
129500,1397,109,1.357577121405875,3.199654734957371,4.66819301772798,8.976271033642664,131,369,130,99,30672,0,0.7178982794300661,123
129600,1347,91,1.3664234750041546,3.2239019705109024,4.3854633998710435,8.834372199510582,123,377,123,87,29720,0,0.6741316705425061,91
129700,1342,105,1.3594336516456074,3.153897764108003,4.738829174863179,8.94779136359735,125,375,125,85,30704,0,0.7284592120023815,142
129800,1370,127,1.3634920528066106,3.161491750639948,5.105652404133996,9.299090794504876,135,365,132,104,31880,0,0.7939395635963657,165
129900,1299,121,1.3754072118652485,3.2257762292731873,5.0908133119661265,9.235860386088683,127,373,126,92,30606,0,0.7396059887651538,156
130000,1329,117,1.3837645151933662,3.2109407558287857,5.230117925654311,9.464719882827,136,364,134,92,31613,0,0.8073124345759176,173
130100,1369,131,1.3967599431908204,3.1994291406135216,5.353789489047637,9.555758771256253,126,374,125,88,32041,0,0.8380412056121161,163
130200,1318,109,1.380998899017511,3.1875390016733856,5.065656809211337,9.268931932919443,127,373,124,91,30348,0,0.7307853722003596,141
130300,1366,162,1.384337684448524,3.18443070868321,5.132394508763043,9.326889652251946,137,363,134,105,32273,0,0.814702241466002,135
130400,1347,133,1.3714665249494395,3.234517014731012,4.9313219266187795,9.261691718409752,129,371,127,94,30386,0,0.7386230209894251,137
130500,1363,155,1.3734481008258999,3.2356864606857245,4.573721307756927,8.911840722862785,135,365,133,89,30560,0,0.6927986904714984,109
130600,1322,178,1.3884723811954365,3.224333416674465,4.728927255244176,8.979689165954655,128,372,125,79,31083,0,0.6835482484472136,115
130700,1307,111,1.3867851988375324,3.2211015626630246,4.842478371671137,9.22746778432323,125,375,123,95,29770,0,0.7216609384263143,136
130800,1335,114,1.3742781243852304,3.2098248256061708,4.809221864176113,9.110764260678343,126,374,125,80,30549,0,0.7355519165154845,130
130900,1341,121,1.391633193038424,3.243443780512277,4.841265503572854,9.227734303989976,130,370,128,89,29953,0,0.7056470299783384,111
131000,1367,101,1.3794685859164633,3.1950936701463917,4.990423683980521,9.247000724565776,122,378,121,74,30722,0,0.7561337438635392,146
131100,1316,112,1.3963954785366488,3.1891890451616884,4.810464351288755,9.010209514843554,129,371,127,94,31151,0,0.7427070629749766,148
131200,1331,103,1.3862139105343383,3.2420034290399093,5.403029074682642,9.622042569683538,128,372,126,96,30239,0,0.8022909514961212,135
131300,1351,120,1.378469856882805,3.2473630275771836,5.118519966335282,9.41028844765075,125,375,125,104,31527,0,0.8038200671312882,136
131400,1353,88,1.3476374088568475,3.2246021007292707,4.6628863572987855,8.998370776698033,124,376,121,82,29785,0,0.6873226180153705,127
131500,1358,139,1.3829348292202723,3.1696425079474735,4.880373076611175,9.110180407046217,127,373,122,80,31572,0,0.7577093800649449,139
131600,1353,120,1.3819075549341278,3.1719403245210787,4.717026876995623,8.958469699262125,128,372,126,88,31330,0,0.7207300757616183,133
131700,1336,108,1.3559702155753874,3.217592571922417,4.792874576276334,9.051951089109679,127,373,125,88,30303,0,0.7131771354912505,157
131800,1335,127,1.3582585910141192,3.1781442522747536,5.024793504434292,9.12910256842504,118,382,118,76,30538,0,0.7337133686144668,161
131900,1278,90,1.3640133470729312,3.2576286131960224,5.367689490412391,9.492709514749397,127,373,127,93,30499,0,0.7791297110906266,197
132000,1357,96,1.3809465856987717,3.21620104728489,5.3205467511970665,9.474443934837078,127,373,126,95,30827,0,0.785505852410775,151
132100,1377,113,1.3712686811321717,3.1768673520891766,4.710504051874164,8.997492831597544,133,367,131,97,30783,0,0.7246607594911076,124
132200,1372,120,1.3805540915925052,3.226167272446895,4.708241330169281,8.994708300439628,131,369,130,98,30770,0,0.7266847988394999,115
132300,1352,143,1.381639263315656,3.2015707643346025,5.2621158594568715,9.46863824876262,134,366,134,101,32413,0,0.81762536442619,193
132400,1352,126,1.3860941047540942,3.231527792783208,5.038394993350564,9.291964933399054,122,378,122,82,31189,0,0.7545725017880005,137
132500,1332,105,1.3820386844895232,3.2409486558994485,5.0608338088446665,9.322331507163367,126,374,124,85,30586,0,0.7686199804241606,132
132600,1364,132,1.3812806004598994,3.2096788486564742,5.581487531215171,9.666218458684671,129,371,129,92,32344,0,0.8540940471944947,193
