tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member
8100,1139,18,1.6190964481371675,3.17138360472562,2.323805585568342,7.419758121886101,130,370,0,0,28061,0,25,3998
8200,1112,12,1.6155779313915888,3.1980338068531595,2.3437917939050923,7.45073880029052,133,367,0,0,27972,0,19,4003
8300,1156,24,1.6174348687715672,3.220217660695998,2.7155975472473592,7.8078889395218996,129,371,0,0,29016,0,21,4113
8400,1115,22,1.6140213716007445,3.2261961172885547,3.3553995132364514,8.414364647549473,138,362,0,0,28340,0,33,4024
8500,1205,35,1.6456802274478426,3.1916001316540017,2.8732159478134895,8.064287686292495,136,364,0,0,30668,0,19,4331
8600,1165,18,1.6313252215305538,3.2008269493721326,3.013434760834605,8.166842001776184,138,362,0,0,28985,0,32,4135
8700,1172,18,1.646146659465591,3.1909019693121237,2.5558071186053057,7.725820234429232,129,371,0,0,27709,0,19,3891
8800,1126,22,1.632239816488643,3.2039630108741277,2.623117436113816,7.719057703196354,130,370,0,0,28885,0,16,4158
8900,1140,24,1.6501895566741527,3.2010502232838296,2.8259413275711274,8.018864422523878,137,363,0,0,28742,0,20,4059
9000,1187,26,1.6369510107288558,3.159160665388936,2.7921955209543046,7.924667787706796,131,369,0,0,29044,0,27,4136
9100,1162,22,1.6371581679416627,3.1397335606297183,2.7899352639001025,7.906318115910059,124,376,0,0,28235,0,18,4043
9200,1093,23,1.625144605250143,3.1700330815530373,2.3998644111990415,7.4507585318469305,136,364,0,0,27576,0,17,3933
9300,1201,24,1.6208682633396725,3.1813572527028002,2.9845550626329684,8.020179735046032,137,363,0,0,30681,0,45,4367
9400,1159,20,1.6230462295546417,3.1328549415130222,2.8965170117393004,7.9916259756597015,138,362,0,0,29218,0,18,4146
9500,1211,17,1.6202359037593537,3.1387050932673106,2.8003410604273635,7.882490501394842,129,371,0,0,29706,0,23,4281
9600,1185,19,1.617835455720048,3.180089167937279,2.891085233545502,8.001009231193732,139,361,0,0,29757,0,31,4220
9700,1114,15,1.6194001238824396,3.1781249854198017,2.8624849795565206,8.008520940577187,125,375,0,0,27615,0,24,3946
9800,1130,20,1.6071746182480993,3.1930744122035373,2.725244717228407,7.779818793992682,129,371,0,0,27896,0,16,3980
9900,1120,20,1.6219725914945704,3.2108824285812188,2.7999373886761574,7.916969118480706,139,361,0,0,29159,0,47,4107
10000,1163,14,1.5999572332562304,3.156803846607151,3.5491872498301693,8.586587656181758,123,377,0,0,28583,0,33,4086
10100,1109,19,1.6219280000815892,3.206999228573182,2.6710827872621286,7.726711784627923,140,360,0,0,28380,0,22,4079
10200,1158,13,1.619187798889323,3.1704916216403167,3.182616675494448,8.249248644563666,134,366,0,0,29095,0,36,4156
10300,1151,14,1.6085269655092913,3.196620365134741,2.9885732985287574,8.075702986930162,142,358,0,0,30071,0,29,4331
10400,1162,8,1.5957362052394652,3.179897986255467,2.8205982680223918,7.9211272058519295,134,366,0,0,28337,0,26,4057
10500,1146,9,1.5890186281332739,3.1439606665329562,3.0166164908700233,7.995637353338014,139,361,0,0,28923,0,39,4125
10600,1184,13,1.5965909992642218,3.237641235872585,2.66869540039506,7.794548831981387,135,365,0,0,29329,0,23,4167
10700,1135,15,1.6192375487567006,3.20917722853908,2.759325585297542,7.924088509944002,132,368,0,0,28085,0,30,4026
10800,1137,14,1.614035255298143,3.182116317346921,2.5178069368053224,7.629023344969487,138,362,0,0,29250,0,22,4167
10900,1152,14,1.6092581347886123,3.188982725954722,2.516203674791977,7.588262807391576,125,375,0,0,27231,0,15,3852
11000,1173,13,1.622557865978367,3.1668852621950405,2.8896963023842206,7.8918263358643,142,358,0,0,29828,0,25,4295
