tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,average subtask queue size,rejected task
115500,1246,127,1.503351050784406,3.0795257163849503,7.060536281539111,10.412620715244987,158,342,0,0,49673,0,1.0228705538399463,317
115600,1235,115,1.4895177614872577,3.09055538352565,7.084172494872412,10.607235788261162,149,351,0,0,49127,0,1.0538269073684703,323
115700,1203,120,1.4843342394560275,3.070733600706756,6.676763945220432,10.216270777635774,153,347,0,0,48543,0,0.9549486213275444,293
115800,1235,110,1.4963410053018351,3.0543780724712906,6.563837902496994,10.120353745230256,151,349,0,0,49775,0,0.9748471241304231,353
115900,1223,77,1.4804441839065574,3.1071428765163285,6.407456234834138,10.05185188224014,146,354,0,0,47627,0,0.9261633648944176,288
116000,1230,83,1.4675019003456737,3.075379583712344,6.276677550033128,9.849228465975186,139,361,0,0,47348,0,0.8897224462529458,283
116100,1239,106,1.469842199093857,3.120671364072413,5.877497189547955,9.51508057900337,157,343,0,0,47853,0,0.8552844915579486,247
116200,1204,103,1.4727949743425293,3.087827588971457,6.204092501785244,9.79941828095089,150,350,0,0,47750,0,0.900581261297749,287
116300,1276,95,1.4750684048136937,3.06311698684579,6.854585274959678,10.30348964147824,150,350,0,0,49005,0,1.0280373521194166,306
116400,1243,103,1.4876929404035983,3.0998365152869916,6.240011441927469,9.920576734962223,143,357,0,0,46158,0,0.8813997304173913,211
116500,1253,94,1.4724124406290253,3.0640051991116017,6.041429486849655,9.76425330528334,150,350,0,0,48376,0,0.8962110273306588,261
116600,1273,133,1.4884870571575781,3.11765662881851,6.372342884956663,10.011857261915097,143,357,0,0,47365,0,0.9226094748546904,247
116700,1227,124,1.4814350092455661,3.1222760310150397,5.423546517724324,9.478028177455316,141,359,0,0,46553,0,0.7894209148330177,203
116800,1222,121,1.4892574666662357,3.1191576592432657,5.8119109673525005,9.61990100521179,146,354,0,0,46905,0,0.8475539552213673,222
116900,1271,130,1.473901681618968,3.0641479195791304,6.99565911056178,10.296148258217523,143,357,0,0,49873,0,1.022707799099771,331
117000,1173,115,1.4795702204853993,3.1024122888957457,5.352110141660022,9.24667475844589,153,347,0,0,46546,0,0.7598695119475888,253
117100,1194,138,1.509989338404016,3.0798838558681494,7.286172225346201,10.623942346383688,148,352,0,0,49664,0,1.0559216689473119,350
117200,1183,132,1.5070538982357524,3.088512461253806,6.322585943454293,10.104284136671518,151,349,0,0,47169,0,0.8969657010131552,279
117300,1202,130,1.5095634489966994,3.0760581926500494,6.979095333805098,10.365732470628902,144,356,0,0,49056,0,0.9950741109755181,335
117400,1209,115,1.5105374569150174,3.0797853934001016,6.30548451700294,9.93944008180502,148,352,0,0,48401,0,0.9138090614438598,265
117500,1211,107,1.4939100221752113,3.084030962831664,6.75975757658169,10.049949056401738,152,348,0,0,48231,0,0.9409513082213661,312
117600,1179,103,1.5012979686528283,3.102995916735352,6.707072945680186,10.066995118032194,145,355,0,0,47460,0,0.9125099411705618,311
117700,1183,106,1.4836797132823363,3.1003425113267666,5.940832480345888,9.622760128165742,145,355,0,0,46586,0,0.8331092459352598,269
117800,1243,118,1.481625452427902,3.1062198053363748,6.820735044909961,10.404703859660655,149,351,0,0,49539,0,0.9995786605981626,315
117900,1228,124,1.4828641618578635,3.0734071168526516,7.223585739816184,10.478795190104945,151,349,0,0,51119,0,1.0763388005203363,364
118000,1228,151,1.4906677838135585,3.098649527583794,6.726270296525406,10.317806793689494,150,350,0,0,48991,0,0.9475073685215714,292
118100,1201,135,1.4557422164531788,3.10608081308713,6.6376008181186466,10.1540630576799,155,345,0,0,48706,0,0.944182002513414,292
118200,1229,110,1.470185568997821,3.12606929013007,6.654024943066025,10.169330288272747,142,358,0,0,47361,0,0.9525020480775094,262
118300,1193,116,1.4785528345255425,3.1531318419897576,7.700534029861336,10.891328543389744,151,349,0,0,50021,0,1.085408423315576,364
118400,1243,110,1.4644887864294664,3.16734253551419,7.443375680376215,10.803100163667262,150,350,0,0,49871,0,1.0895463368699785,329
118500,1248,92,1.4702106436055555,3.1682399046722294,6.818130030124434,10.481533205199655,144,356,0,0,46728,0,0.9550165226320964,245
118600,1253,103,1.4895189285460306,3.13013541496521,6.634054037384557,10.29294759783644,150,350,0,0,49142,0,1.0056132672399358,279
118700,1264,78,1.4909943706361724,3.140519082464213,6.691501307043392,10.385436713838228,158,342,0,0,48381,0,1.0031076073728342,279
118800,1241,114,1.4934883065138884,3.1189901879073183,6.645009533408292,10.225723977415687,156,344,0,0,49268,0,0.9806044141252745,310
118900,1243,111,1.4913044400320417,3.1453198439388528,6.4262175385301195,10.138142673301445,151,349,0,0,49661,0,0.9779243532177111,278
119000,1291,114,1.4871184702538855,3.140170242103375,6.8618226305136,10.472929002526405,149,351,0,0,49615,0,1.047569635147322,264
119100,1261,113,1.4688630304079575,3.094683588128474,6.8953105136678445,10.219295626130013,151,349,0,0,50743,0,1.016846890831344,337
119200,1213,118,1.467452349826307,3.098703740942807,6.497635536307607,9.940647536933932,150,350,0,0,48642,0,0.9296250040358268,298
119300,1193,112,1.463788655724534,3.1315801727792403,6.539383366730021,10.120719414038195,156,344,0,0,49404,0,0.9320272916936116,367
119400,1195,119,1.4712890805819734,3.070673564186146,6.954235004849668,10.268272530042825,141,359,0,0,48303,0,0.9591549904201621,360
119500,1178,103,1.4818928879129727,3.054765649901593,6.297919064893922,9.719354835777464,149,351,0,0,48263,0,0.8835848384854361,319
119600,1193,128,1.4846063361228976,3.0682426309664015,6.084615680636533,9.807414858126117,144,356,0,0,47177,0,0.8449787664494015,282
119700,1170,155,1.4875549368903105,3.0803330479182858,6.046119775896187,9.596748735365512,149,351,0,0,48837,0,0.8354446192636782,326
119800,1157,128,1.4653798130822275,3.0634276695951588,6.340346458999433,9.689426764120798,154,346,0,0,48632,0,0.869210848609701,329
119900,1184,123,1.4838309498232949,3.1152122517477276,6.659064523902552,10.203260130435437,144,356,0,0,49154,0,0.9399721301725384,354
120000,1210,97,1.500778521003021,3.089222336069147,6.439002514066227,9.918699969614945,148,352,0,0,47547,0,0.8933262159696218,269
120100,1240,129,1.4939878730216565,3.1050824002040986,6.851046479796732,10.308352913632353,148,352,0,0,49900,0,1.000787945944509,308
120200,1269,97,1.4947230458838459,3.091496955159116,6.864630508716227,10.298019396199217,148,352,0,0,49549,0,1.0225405501044682,324
120300,1253,112,1.4882425217871988,3.1043364836576592,6.241678019011956,10.077328619936115,146,354,0,0,48349,0,0.930524991462978,294
120400,1184,138,1.5042124043912275,3.101941384324982,6.532690071769487,10.037154518740435,143,357,0,0,48661,0,0.9112009893271475,294
120500,1211,134,1.4863558511557329,3.1154253783282426,6.412951350421163,10.139348874089878,138,362,0,0,46460,0,0.8883945436991728,273
120600,1197,124,1.495843397360793,3.087010925684223,5.981811382195528,9.716494664937262,144,356,0,0,47230,0,0.8326209645402385,259
120700,1202,128,1.5012628752779977,3.0933260825678417,5.462864089716971,9.432272256221328,144,356,0,0,45886,0,0.7632535458039168,226
120800,1187,134,1.4908906225096394,3.0872829312042147,6.52431346653607,9.91115345122717,150,350,0,0,47865,0,0.8837129386633006,297
120900,1147,173,1.5081530722025303,3.0822059234704415,6.654567962283766,10.119686284317941,149,351,0,0,48885,0,0.9097353373496098,350
121000,1180,133,1.4984715674732607,3.0467172397498428,6.710377959297755,10.172883464918302,147,353,0,0,48853,0,0.9613887982085175,327
121100,1222,122,1.4926384007330291,3.0692558258416303,6.723792880189779,10.277930521346896,145,355,0,0,47652,0,0.9528364647353316,262
121200,1176,121,1.497497383852404,3.1412796173237165,6.669695701251758,10.243706284827045,151,349,0,0,47927,0,0.9262337693380536,295
121300,1191,158,1.4999226082158261,3.0761856600243997,6.436889326250751,9.972774126004287,147,353,0,0,48270,0,0.8811165708954262,303
121400,1207,141,1.5001193567717137,3.100746635713953,6.323726105993904,9.880330394251835,147,353,0,0,48867,0,0.9326203598366388,272
121500,1227,117,1.476878496325286,3.0842779546438908,5.8932530334038224,9.495603180053228,143,357,0,0,46637,0,0.8161309504262387,251
121600,1184,123,1.4769326219055106,3.1377806889348916,6.168062655816181,9.814451184482511,143,357,0,0,47068,0,0.8407280476292955,284
121700,1196,121,1.4824275410130616,3.084243517912891,6.002787236781337,9.563405570621033,148,352,0,0,47305,0,0.8410161758634911,272
121800,1239,130,1.4614370003815258,3.090846452008605,6.153934740943497,9.974130869073432,147,353,0,0,47534,0,0.8811429328832486,262
121900,1178,117,1.4609184682474876,3.047963849673908,7.181291389591287,10.27230457412245,146,354,0,0,48378,0,0.9608161737332612,356
122000,1207,119,1.4556920280610026,3.1008558315431975,6.098040647506654,9.831314924040845,146,354,0,0,47968,0,0.8903740284349136,281
122100,1209,117,1.477933177240591,3.075085077935418,6.805268862642753,10.142628092442454,156,344,0,0,50522,0,0.9842598663822123,365
122200,1255,124,1.4697536542228207,3.0837563422227134,6.687293200115963,10.160364425173768,146,354,0,0,48871,0,0.9843700059451344,278
122300,1241,109,1.48064829491619,3.064261443915523,5.98528554947113,9.684240334267603,140,360,0,0,47448,0,0.8517794311397605,227
122400,1241,102,1.4726244709106748,3.038154597545145,6.142597723386736,9.728658109177623,147,353,0,0,48871,0,0.9099871816053543,292
122500,1217,105,1.4744957070243054,3.118016505559059,5.878351011805551,9.433411841215866,146,354,0,0,45988,0,0.7978380639797881,206
122600,1219,121,1.4686386477202007,3.1310549776229393,6.101595355661092,9.718369352156838,142,358,0,0,47173,0,0.8685168422393593,239
122700,1206,121,1.4614848325573169,3.0674066013127743,6.195885954806711,9.694574923736822,153,347,0,0,48883,0,0.863845617182387,331
122800,1217,126,1.4724710335600601,3.089061485438403,6.291524468550357,9.720273062355247,138,362,0,0,48147,0,0.8773046734811476,269
122900,1245,137,1.4696388670091463,3.0866675126260197,6.116020975347436,9.825267829182065,151,349,0,0,49290,0,0.9052187276036406,255
123000,1260,136,1.4779850651040718,3.113925971615355,6.5525048442443525,10.1824794327809,149,351,0,0,49235,0,0.9601368486779029,282
123100,1282,126,1.4771309064961062,3.11728823804456,5.321490979844328,9.378394528707748,146,354,0,0,46974,0,0.79232535313207,161
123200,1307,120,1.4684640573773273,3.110449224975045,6.109873488575264,9.941956940901541,142,358,0,0,49564,0,0.9639099218796606,247
123300,1253,119,1.4736848712934076,3.0796879181935854,5.814906773420379,9.59980988278231,146,354,0,0,47649,0,0.8526637489489854,228
123400,1245,145,1.4873942348746687,3.100756281480628,6.0996204412833155,9.735204473308297,147,353,0,0,48394,0,0.8786075904769155,243
123500,1251,107,1.463017209800006,3.1282783128192624,6.406987180612812,9.980073568263316,151,349,0,0,49640,0,0.9719785966807136,284
123600,1248,105,1.46585692603752,3.105107698714682,6.892279535584532,10.29419368846381,137,363,0,0,48123,0,0.9798642654202758,285
123700,1229,127,1.4833481990438404,3.0779022747500036,6.063824425709588,9.753982864813551,148,352,0,0,47641,0,0.8659324019833092,231
123800,1240,153,1.475900453952826,3.112738304168272,6.096821103959792,9.754869282217731,147,353,0,0,48198,0,0.8810525787946945,249
123900,1232,138,1.4864990627476997,3.097833483354002,5.24742009952141,9.117768618610587,147,353,0,0,46488,0,0.7472048373245397,187
124000,1218,142,1.4879522454504923,3.08301530610987,5.8324702489117355,9.501360902212681,146,354,0,0,48271,0,0.856263898623772,263
124100,1216,156,1.485799477983322,3.097184307596729,5.561624004904956,9.362556913756768,148,352,0,0,46883,0,0.7705462382435173,233
124200,1155,169,1.5070091379596926,3.120053955067383,5.253367188525007,9.153611408495207,141,359,0,0,45214,0,0.7069368161075942,176
124300,1186,130,1.509261209402606,3.141950243753402,5.632434287104568,9.58017216343719,146,354,0,0,46311,0,0.784889759126094,231
124400,1188,165,1.4874610965656236,3.121658473750193,6.625164757112509,10.26806874840631,155,345,0,0,50325,0,0.9658466039266471,340
124500,1245,169,1.4865926329081844,3.046316125231184,6.144775611609639,9.848254691140056,155,345,0,0,48478,0,0.8816358434114814,260
124600,1224,162,1.4911324057334079,3.024174227188343,5.705362522945418,9.487834896568616,148,352,0,0,48350,0,0.8257268860716261,251
124700,1211,113,1.490589331662676,3.1003207535498545,6.017193172786537,9.753846161954232,143,357,0,0,46266,0,0.8594606728833163,231
124800,1216,96,1.4910673732279145,3.093008738856904,6.119626300802625,9.906570186692326,140,360,0,0,46397,0,0.8765713913016157,255
124900,1195,101,1.4805112017220514,3.1075450992912175,6.067815542348464,9.612438993239767,146,354,0,0,47311,0,0.8702097917663575,257
125000,1219,110,1.4910742905279328,3.0993135180338056,6.624568711500433,10.245462184816697,149,351,0,0,47563,0,0.9319012814747374,268
125100,1246,129,1.4843344029964394,3.060675481897496,6.175798413789916,9.64505979979791,155,345,0,0,49723,0,0.9063927495901152,298
125200,1186,128,1.4925765687863648,3.092277008355124,6.5171269834060555,9.957722308601147,155,345,0,0,48708,0,0.9124164521414968,306
125300,1268,102,1.4799313649242642,3.0685676984264436,6.509973556235516,10.090675730169762,149,351,0,0,48725,0,0.9691446262245552,309
125400,1179,100,1.4967193591097152,3.1389313461012045,6.411355879228592,9.913326866838636,153,347,0,0,48871,0,0.8988093144483684,359
125500,1200,117,1.4970244505883685,3.1509105561084065,6.488612348447239,10.153035943916507,155,345,0,0,48245,0,0.9440277247733198,284
125600,1215,119,1.5013402804865077,3.06412704796484,6.951754289266583,10.421781107288032,150,350,0,0,49446,0,1.0068112329629877,340
125700,1181,161,1.502077004877066,3.1155216704402426,7.030425228470993,10.520088219618472,154,346,0,0,49349,0,0.9852756247660966,333
125800,1237,106,1.492464769979379,3.0653493249568595,6.7926736072837635,10.25058643165017,149,351,0,0,48960,0,0.9671147761298977,347
125900,1192,108,1.48689581816541,3.0863893289534716,6.404440054052284,9.777108294558932,139,361,0,0,47431,0,0.8924505614794767,293
126000,1150,83,1.4911317631441565,3.141845716519688,7.169898748517453,10.42334796239286,148,352,0,0,48262,0,0.9576672812536886,374
126100,1231,86,1.4902688391807266,3.0999429314189104,6.85849832477043,10.311555235352575,151,349,0,0,49850,0,1.0179045977912509,353
126200,1262,122,1.486072507877264,3.105788273825527,7.020219048547655,10.542061578113186,151,349,0,0,49463,0,1.046912449525952,288
126300,1205,105,1.4877354787990154,3.091521275142985,5.793761190091297,9.650054252818473,143,357,0,0,45527,0,0.807133508080515,249
126400,1237,80,1.4722711872561154,3.1465824254541093,6.233402605071636,9.85180327953836,146,354,0,0,47810,0,0.9145848583538146,269
126500,1217,108,1.4895539980044379,3.1108118002465757,6.422661350127044,10.03638432466675,144,356,0,0,49610,0,0.9347463599033975,352
126600,1261,109,1.481258802556054,3.119321542802818,6.858532135969227,10.33543885577795,154,346,0,0,50498,0,1.0418476265035908,310
126700,1275,80,1.4744866317223944,3.0910178160160195,6.032769036230483,9.714553719485842,142,358,0,0,47815,0,0.8972915859390609,253
126800,1270,102,1.4782628641643785,3.0957073609346737,6.483438339680114,10.115154186273127,149,351,0,0,48527,0,0.9786228616661033,259
126900,1283,102,1.4852843632810089,3.048529847883839,6.184657679090946,9.953293508511727,148,352,0,0,48784,0,0.9563503147473388,248
127000,1209,138,1.4954441336289335,3.1041566521556687,5.739712382880803,9.61041102032838,141,359,0,0,45378,0,0.775889365334556,207
127100,1254,133,1.4934026747054876,3.0951938308334883,5.4617294474676035,9.435068654531909,138,362,0,0,47079,0,0.8007059016126296,189
127200,1214,120,1.499726464382658,3.0985350518644617,6.381873483060738,10.194401992934138,153,347,0,0,48410,0,0.9635988063569266,282
127300,1256,171,1.4971940574124667,3.126397331129781,6.5996361758114634,10.382521779551293,153,347,0,0,47495,0,0.9563210123365744,219
127400,1260,149,1.4777250514306233,3.0481814467708794,5.924268954445128,9.700998864451984,150,350,0,0,48550,0,0.8814832352767459,236
127500,1171,120,1.4941208852134997,3.132050326091589,6.111892457264549,9.675302586858031,144,356,0,0,46784,0,0.8507676164812437,265
127600,1221,114,1.4907759892504366,3.084737124603646,6.146703802817073,9.7556987857695,149,351,0,0,48468,0,0.8760314431131536,279
127700,1225,148,1.485918781026377,3.064258002458798,6.521561891778277,10.057675745781278,145,355,0,0,48179,0,0.9455947920205245,251
127800,1208,137,1.494229355518654,3.1288650534040117,6.4974123493983855,10.10036001711949,149,351,0,0,49021,0,0.933933644051547,301
127900,1259,129,1.5080530025628942,3.1027060473298262,6.2644517840750185,9.968806533210818,150,350,0,0,48511,0,0.9453889048767457,243
128000,1224,101,1.504202455491468,3.0858222423155928,5.867828492180559,9.640156876942282,139,361,0,0,45862,0,0.804977972599291,241
128100,1202,119,1.4872459458884808,3.0545205959489166,6.252441132200814,9.808512385331294,148,352,0,0,47964,0,0.8616245518985083,304
128200,1231,110,1.4923162153770053,3.0580903224879195,6.315922449955889,9.822757197124155,146,354,0,0,49216,0,0.9521640932639399,273
128300,1259,72,1.5054155782661462,3.0904097348851094,5.769749488878781,9.584492489644928,145,355,0,0,46045,0,0.8318124254134572,196
128400,1266,100,1.5088939252738829,3.143127698820564,6.1146119234937375,9.871668079965973,148,352,0,0,48401,0,0.8961687719633649,257
128500,1223,110,1.5114038067512663,3.1309117964662927,6.088240339576683,9.734112230575766,152,348,0,0,48517,0,0.9125008808788307,274
128600,1242,110,1.4998735904385672,3.1039229537694877,6.380974530827306,10.055460713440308,149,351,0,0,49272,0,0.9249316839034207,302
128700,1277,88,1.48962277477385,3.1245476321070154,6.375891595070925,9.992403558428657,147,353,0,0,49584,0,0.9575712083523537,326
128800,1201,113,1.506052026163837,3.092302695357507,6.078391177953811,9.711889118035794,137,363,0,0,46882,0,0.8450262149961969,230
128900,1253,113,1.5059483507568425,3.1009529677139818,6.3169496904782205,9.956784519990173,145,355,0,0,48860,0,0.9400056010117004,265
129000,1241,135,1.498653417545598,3.0555973972390205,6.230210660141161,9.899048969883745,153,347,0,0,50868,0,0.9507986698149528,339
129100,1219,152,1.5033033317036757,3.0999968351773197,6.0502161582411675,9.71349778191074,149,351,0,0,48185,0,0.8701760948317758,249
129200,1233,144,1.497967545466316,3.0613951871249645,6.612254024376901,10.190876172707153,152,348,0,0,49822,0,0.9710663185655609,317
129300,1223,164,1.5039051493110065,3.0775946231169526,5.503162704938105,9.329137074740718,149,351,0,0,45555,0,0.7524824238552817,199
129400,1182,181,1.5028507053256792,3.129355954235467,6.002939301984036,9.6339178411794,144,356,0,0,48238,0,0.8445917821387023,274
129500,1199,108,1.485146161624678,3.0813200394436002,5.811678703539095,9.464205877101959,155,345,0,0,48367,0,0.8424506178698333,269
129600,1251,103,1.4817006893942446,3.0701089737468408,6.839453643968059,10.289762092113344,143,357,0,0,48563,0,0.9770084101150917,305
129700,1250,140,1.4787621394061836,3.0694222434838276,6.341384105510633,9.964285155462948,156,344,0,0,49689,0,0.967208668302867,268
129800,1242,114,1.4792485117730068,3.101030964162851,6.388761896839288,10.009754882682195,155,345,0,0,47992,0,0.9402960575208366,271
129900,1235,114,1.4580870965830237,3.1084781698321797,6.566929433541981,10.153137216073311,155,345,0,0,47615,0,0.9244669606303756,257
130000,1212,123,1.4551891259416074,3.036139070926771,6.296403577759462,9.757884270638897,142,358,0,0,48816,0,0.9230037098377459,300
130100,1228,132,1.4593077653684532,3.086847025383422,5.968753941167437,9.721626464418158,153,347,0,0,47808,0,0.8694910607974821,219
130200,1252,144,1.45430934986393,3.114435961475838,6.409076669296861,9.958044754937047,149,351,0,0,48952,0,0.9211182034405684,266
130300,1250,108,1.4726431774366902,3.1204241665160204,6.103400719946434,9.86771951916211,151,349,0,0,47357,0,0.8976741770622175,227
130400,1247,91,1.4790326595301118,3.127179523791199,6.4752127382127345,10.164943583745337,157,343,0,0,47341,0,0.937546943204815,277
130500,1290,114,1.483253340553106,3.0727174004578597,5.795196686337303,9.683468245913403,139,361,0,0,47936,0,0.8803948468693839,201
130600,1261,97,1.4886237716082735,3.0822110610988567,5.980921641930598,9.689621766507521,152,348,0,0,49154,0,0.9105239528582731,235
130700,1256,114,1.4988012976249334,3.1242014759599694,6.83477988472011,10.378356867154602,151,349,0,0,49057,0,1.0040513305972154,260
130800,1238,83,1.4765928459027027,3.1879073102829314,6.659376456777003,10.392346361678134,147,353,0,0,47118,0,0.9725476594070972,265
130900,1291,98,1.4739952688550804,3.119751689696075,5.807735711859316,9.739727686143853,137,363,0,0,47617,0,0.8641441327538559,231
131000,1248,87,1.4727839194536265,3.137389520788162,5.41444918180574,9.303939474746388,156,344,0,0,47604,0,0.8377300929937416,210
131100,1281,135,1.4783842773244118,3.1132827119383446,6.447294981232013,9.993904424682812,156,344,0,0,49816,0,0.9712786437872515,261
131200,1236,137,1.4670266531363387,3.065769324672671,6.13703652562365,9.69580423457859,151,349,0,0,47692,0,0.8513109045622517,271
131300,1217,125,1.505398594755522,3.124704303511676,6.035245621067843,9.879081135235303,144,356,0,0,48497,0,0.8952013579795307,266
131400,1209,112,1.4776574738179524,3.095753973524568,6.564457642162846,9.965115963383601,152,348,0,0,49211,0,0.9404569279010944,337
131500,1221,115,1.4947220725551549,3.070882651225338,6.325963316306869,9.959722218112702,134,366,0,0,47113,0,0.8914207058319387,247
131600,1176,111,1.4761450160164669,3.1047813619918516,6.4192200202137215,9.928320808136142,142,358,0,0,46122,0,0.8729770160741687,241
131700,1224,114,1.4794672793096195,3.144844609329437,6.06034177186949,9.759942314547738,144,356,0,0,47126,0,0.8598362347202226,234
131800,1226,123,1.4737159556237787,3.1402627164235692,7.395536019212815,10.560194228179233,155,345,0,0,51241,0,1.0775802224371351,355
131900,1248,133,1.4646219333713306,3.1596507477751237,7.571096771100189,10.880792759074422,155,345,0,0,50516,0,1.1534902858489462,318
132000,1243,108,1.466687700671404,3.1549284467395915,6.986953789771031,10.413811877671973,149,351,0,0,48530,0,1.0013514504156327,305
132100,1182,87,1.472206242795017,3.1406467611532145,6.095696421396725,9.797639045848,148,352,0,0,46195,0,0.8639737930170348,257
132200,1245,116,1.4738271819825874,3.0700056906039475,6.747655647294539,10.226110529576953,151,349,0,0,49994,0,0.9946412003687692,357
132300,1220,101,1.4804228402775166,3.1264642969319634,6.818151345850011,10.258273726512233,148,352,0,0,48270,0,0.9654981007976233,319
132400,1217,122,1.4745827842918533,3.1162269123957405,6.191041334018577,9.828929553029969,147,353,0,0,47466,0,0.8873545755722075,242
132500,1238,104,1.4711466717375175,3.146133381995527,6.601388445776058,10.201741890526911,157,343,0,0,48859,0,0.9822553537147605,312
132600,1221,119,1.4901902175827173,3.149599918055799,6.797961453338641,10.414757115651167,153,347,0,0,48498,0,0.9914929911960086,299
132700,1204,123,1.4888323921086746,3.1613064359811234,6.309000331838167,9.870661079035248,145,355,0,0,47388,0,0.8839518531581598,293
132800,1202,109,1.4872927588693685,3.1382513383838657,6.726629389426291,10.19566270884243,156,344,0,0,49767,0,0.968768159694737,348
132900,1251,102,1.470677455889446,3.1868629587768953,6.111074139566949,9.968898229591094,141,359,0,0,45151,0,0.8800328337016298,162
133000,1247,95,1.474128949236741,3.1095986429117684,6.230768146015638,9.8936456211955,155,345,0,0,49197,0,0.9333601659772333,306
133100,1273,113,1.4720153346438758,3.112541816332944,6.164477764250158,9.869305908904208,147,353,0,0,48240,0,0.9184732261628645,248
133200,1223,106,1.453472570173169,3.1449543709382834,5.803577729212608,9.652239933342655,145,355,0,0,46904,0,0.8246842027344617,227
133300,1260,146,1.4643648940981537,3.1033093728922734,6.20628261024331,9.879546547708287,144,356,0,0,48532,0,0.915288256265806,231
133400,1197,147,1.461088392080927,3.111937040739191,6.298615722040259,9.791619625472572,148,352,0,0,48831,0,0.9159335726135817,289
133500,1190,153,1.4638650532965836,3.1366209643701906,6.246269836818147,9.914395478667336,140,360,0,0,47193,0,0.8614559044574759,249
133600,1199,170,1.4608959953744902,3.125883876318992,6.219198194175258,9.860575920573458,143,357,0,0,47184,0,0.8481262831011749,255
133700,1156,128,1.4601959632356118,3.140445853048309,5.743129522739043,9.398079906419682,132,368,0,0,45097,0,0.7426302265332616,233
133800,1177,120,1.451057601465088,3.1428367662707215,5.9736877576764105,9.581682231177792,153,347,0,0,47682,0,0.8279269173699119,284
133900,1195,120,1.4669266449754483,3.103982015827645,6.1048902561567395,9.758264381247372,136,364,0,0,46972,0,0.851823645140051,282
134000,1216,74,1.4563884326576413,3.1553875317051245,5.80885599610424,9.509428548238027,146,354,0,0,46282,0,0.8361984319848841,237
134100,1208,74,1.4616983382996716,3.1895222278774806,6.239147266242659,9.83727141095205,135,365,0,0,46687,0,0.8774806477734245,271
134200,1232,100,1.4753826368533256,3.1581493879096154,6.126658983651818,9.903060749589214,150,350,0,0,48788,0,0.9280057248205636,265
134300,1269,123,1.4633573066374317,3.1477272463049757,6.557303869089455,10.307988637992066,140,360,0,0,48481,0,0.9610964991993505,289
134400,1233,108,1.4633921036140156,3.130174014936484,6.2704302459048025,9.838450770581456,147,353,0,0,48806,0,0.9202255069806453,272
134500,1259,96,1.4687450432456848,3.105695003866271,6.399066549779707,10.032732409127048,154,346,0,0,47642,0,0.9452760466595932,255
134600,1243,99,1.4776406050508584,3.114516228325677,6.566492427161176,10.109930837039077,148,352,0,0,48715,0,0.9838212397136874,298
134700,1286,92,1.4599221021620032,3.038710537650706,6.017967432394445,9.539713783816346,147,353,0,0,48113,0,0.8921189721892469,236
134800,1269,99,1.4753635204492048,3.0776159025405754,6.322603410956348,9.986280809834565,150,350,0,0,48857,0,0.9396892124675931,280
134900,1259,108,1.4749074366308688,3.103707640687281,6.515505385227386,10.11832488124723,157,343,0,0,50471,0,1.0155242639814528,291
135000,1311,91,1.4698127400261871,3.0911790632788865,6.075486951896356,9.866047909713041,148,352,0,0,47479,0,0.915971729026468,212
135100,1291,99,1.4577829825995807,3.139754895708063,5.870691986321656,9.638071712612515,150,350,0,0,47724,0,0.8888830892305569,213
135200,1253,122,1.4637041203016807,3.194609612361583,6.231565703848283,9.948013074359547,152,348,0,0,48481,0,0.9062869846991155,256
135300,1275,97,1.4470986454741253,3.1611157415884477,5.757646390678948,9.582197271073888,148,352,0,0,47964,0,0.8757363753728086,207
135400,1268,120,1.4504109100009228,3.134622201964029,5.4962298319183,9.227449190434212,153,347,0,0,47454,0,0.8069209658428769,207
135500,1237,114,1.4577928807735705,3.1409794801179665,5.721157378509844,9.39253841294837,155,345,0,0,47208,0,0.8213986684198394,242
135600,1241,147,1.4627515442108754,3.163941363437754,5.416511341728726,9.401096881024628,150,350,0,0,46935,0,0.7955481117477149,193
135700,1224,127,1.4553730356464114,3.1098858914250416,5.414136952226166,9.315308044979956,149,351,0,0,48339,0,0.8195977100232587,223
135800,1238,112,1.4514131410910935,3.15628861980168,6.208395184601264,9.897795852013058,150,350,0,0,48722,0,0.9142782761917868,299
135900,1271,123,1.4533850241149215,3.1241100007701768,6.032324406226637,9.652193351530665,149,351,0,0,49035,0,0.8821228968118139,255
136000,1255,130,1.4689944152504557,3.1134501751847043,6.104130175380177,9.696839931888874,154,346,0,0,49146,0,0.9209637448439578,273
136100,1223,117,1.484133479710655,3.076553178664076,5.659081906241183,9.379648706830688,145,355,0,0,46549,0,0.8073847292870598,234
136200,1220,95,1.5039450176433635,3.0834162174441815,5.825087953960417,9.508904088107268,148,352,0,0,47927,0,0.8700637068359007,258
136300,1202,114,1.5086816357418211,3.095924126197108,6.188223989687287,9.84386153203727,146,354,0,0,47804,0,0.8746581556170335,295
136400,1257,121,1.4868841005490834,3.129253024175166,6.5772647312952515,10.216476458442969,152,348,0,0,49011,0,0.981354616431155,280
136500,1212,142,1.5044702365088267,3.0733183700114823,6.533889489477241,10.033744888517914,150,350,0,0,48318,0,0.9272623608078899,315
136600,1188,129,1.5031235155623586,3.04819967840215,6.079460319423537,9.658179340725816,148,352,0,0,48013,0,0.8606473707689035,285
136700,1173,102,1.492150781473635,3.0832686519991457,6.341438211759828,9.876386629581756,145,355,0,0,47562,0,0.869186199065195,347
